LACT,ai1_DIM,outcome1AI,tmsbred,pregnancy_DIM,ABORT,INDGST,INJURY,KETOSIS,lame,LDA,MAST,MET,MFEVER,PYO,PNEU,rtp,calvBCS,milkavg30,milkavg60,milkavg100,nadirDIM,nadirBCS,disease_events,milkmonth1,milkmonth2,milkmonth3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,110,1,1,110.0,0.0,1,0,0,0,0,0,1,0,0,0,0,3.8,52.96,69.47,72.45,78,3.0,2,52.962,85.97,76.812,,3.45,3.55,3.65,3.65,3.65,3.65,3.5999999999999996,3.55,3.5,3.45,3.45,3.3,3.3499999999999996,3.3,3.3,3.3499999999999996,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.2,3.1500000000000004,3.2,3.2,3.25,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,59.07,66.49,73.81,20,3.3,0,59.07,80.011,82.386,3.5,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.5,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.05,3.05,3.15,3.2,3.25,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.25,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.25,3.25,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
1,103,1,2,103.0,0.0,0,0,0,0,0,0,1,0,0,0,0,3.5,26.29,65.64,74.54,53,3.3,1,26.285,72.789,81.231,3.5,3.5,3.5,3.45,3.45,3.5,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.4,3.45,3.45,3.45,3.45,3.45,3.5,3.45,3.5,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.5,3.55,3.55,3.55,3.55,3.55,3.5,3.5,3.5,3.4,3.45,3.45,3.4,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.5,3.45,3.45,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.45,3.45,3.4,3.45,3.45,3.45,3.45,3.45,3.45,3.4,3.45,3.4,3.4,3.4,3.4,3.4,3.45,3.45,3.4,3.4,3.45,3.45,3.5,3.45,3.45,3.45,3.5,3.5,3.5,3.5,3.45,3.5,3.45,3.45,3.4,3.45,3.45
1,80,0,6,206.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.09,63.56,72.08,75.06,21,2.8,0,63.562,80.598,80.617,3.0585525000000002,3.169085,3.201256,3.2045255,3.1877095000000004,3.1950355000000004,3.1973005,3.1836265,3.2404244999999996,3.2755965,3.261926,3.2093045,3.2,3.2,3.15,3.15,3.1,3.1,3.0,3.0,3.0,2.95,2.95,2.95,2.95,2.95,2.95,2.9,2.9,2.9,2.9,2.9,2.95,2.95,2.95,2.9,2.9,2.95,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.95,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8499999999999996,2.8499999999999996,2.95,2.95,2.95,2.9,2.95,2.9,2.9,2.95,2.9000000000000004,2.9000000000000004,2.8,2.8,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.95,2.95,3.0,2.95,3.0
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,62.67,73.06,78.21,1,3.3,0,62.673,83.083,84.873,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.6,3.6,3.6,3.5,3.5,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
1,80,0,3,128.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.6,41.44,58.15,64.18,51,3.3,0,41.439,69.722,71.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.6,3.6,3.6,3.6,3.6,3.6,,,,,,,,,3.5,3.5,3.6,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.5,3.5,3.4,3.4,3.5,3.4,3.5,3.5,3.4,3.4,3.5,3.4,3.4,3.5,3.4,3.4,3.5,3.4,3.4,3.5,3.5,3.5,3.6,3.4,3.4,3.3,3.3,3.4,3.4,3.4,3.4,3.5,3.5,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.7,60.13,71.03,76.73,23,3.1,0,60.134,78.564,82.601,3.4000000000000004,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.2,3.15,3.1,3.1,3.05,3.1,3.1,3.1,3.1,3.05,3.1,3.05,3.05,3.05,3.0,3.0,3.0,3.0,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,3.0,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9000000000000004,2.95,2.95,2.95,2.95,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.95,2.95,3.0,3.0,3.0,2.95,3.0,3.0,3.0,3.0,2.95,2.95,2.95,2.95,2.95,3.0,3.0,3.05,3.0,2.95,3.0,3.0,3.0,2.95,2.95,2.95,3.0,3.0,3.0,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,56.25,71.11,77.97,87,3.1,0,56.246,81.394,85.125,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.25,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.2,3.2,3.2,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.25,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004
2,60,1,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.2,93.61,107.99,111.94,1,3.1,0,93.61,121.402,118.753,3.4,3.4,3.5,3.5,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.4,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,,,,,,,
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,62.97,70.33,78.6,31,3.3,0,62.965,83.757,88.124,,3.5,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,,,,,,,,,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.3,3.4,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3
1,80,0,3,125.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.4,64.93,75.6,75.56,29,3.2,0,64.934,86.256,76.219,3.3,3.05,3.3,3.25,3.25,3.25,3.25,3.25,3.2,3.3,3.2,3.3,,,,,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.2,3.15,3.15,3.15,3.15,3.2,3.2,3.15,3.15,3.15,3.2,3.2,3.2,3.15,3.15,3.2,3.2,3.2,3.15,3.15,3.2,3.2,3.15,3.2,3.2,3.15,3.15,3.15,3.15,3.15,3.2,3.15,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.15,3.2,3.2,3.2
1,80,0,5,195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.35,51.25,59.54,63.98,22,3.1,0,51.25,67.55,70.133,3.2,3.2,3.2,3.25,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.2,3.2,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.2,3.2,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.25,3.2,3.2,3.2,3.2
1,139,1,2,139.0,0.0,0,0,1,0,0,0,1,0,0,0,0,3.4,54.77,68.61,75.18,75,3.0,2,54.767,80.852,83.926,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.35,3.25,3.25,3.3,3.25,3.25,3.25,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1500000000000004,3.1,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.1,3.1,3.05,3.05,3.0,3.0,3.0,3.0,3.05,3.05,3.05,3.05,3.0999999999999996,3.05,3.1,3.1,3.1,3.1,3.1,3.05,3.05,3.0,3.0,3.0,3.05,3.05,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004
1,80,0,4,155.0,0.0,1,0,0,0,0,1,0,0,0,0,0,3.38,50.46,58.27,59.94,23,3.1,0,50.46,66.082,62.583,3.43089,3.388906,3.36334,3.3567194999999996,3.3229515,3.3237145,3.3115509999999997,3.306129,3.2928955,3.291266,3.2997275,3.2956719999999997,3.276693,3.2706014999999997,3.2,3.25,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.05,3.05,3.1,3.05,3.1,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.25,3.25,3.3,3.25,3.25,3.25,3.25,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.25,3.25,3.25
1,116,1,2,116.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.24,50.2,61.26,63.87,33,3.0,0,50.198,72.328,69.271,,3.1595,3.31826,3.286466,3.285958,3.284783,3.287983,3.279593,3.265302,3.3,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
1,80,0,3,102.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.53,50.19,59.73,64.3,70,3.1,0,50.187,66.333,71.157,3.5,3.5,3.4,3.4,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.3,3.4000000000000004,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.4,3.3499999999999996,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.31,62.21,67.1,69.19,24,2.9,0,62.206,71.817,73.608,,3.2235725,3.1880185,3.21252,3.1800129999999998,3.1584944999999998,3.1428570000000002,3.1319925,3.15,3.1,3.1,3.1,3.1,3.1,3.05,3.0,3.0,2.95,2.95,2.95,2.85,2.9000000000000004,2.85,2.85,2.8,2.8,2.8,2.8,2.8,2.8,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.7,2.7,2.8,2.75,2.8,2.8,2.8,2.8,2.8,2.85,2.85,2.85,2.85,2.85,2.9,2.9,2.9,2.9,2.85,2.85,2.85,2.9,2.9,2.9,2.9,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.95,2.95,2.95,3.0,3.05,3.05,3.0,2.9,2.9,2.8,2.8,2.8,2.8,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.05
1,87,1,1,87.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.35,67.23,78.92,83.74,78,3.0,0,67.229,92.073,101.173,3.1,2.95,2.95,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.1,3.1,3.05,3.0,3.0,3.0,3.0,3.0,2.95,2.95,2.95,3.0,3.0,3.05,3.05,3.05,3.1,3.0,3.0,3.0,2.95,2.95,2.95,3.0,2.9,2.95,2.95,3.0,3.0,2.9,2.95,2.95,2.9,2.95,2.9000000000000004,2.9000000000000004,2.85,2.85,2.85,2.85,2.9,2.95,2.95,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.2,3.1,3.2,3.2,3.2,3.2,3.2
1,95,1,1,95.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.33,50.4,57.28,60.31,33,3.2,0,50.397,63.631,66.031,3.3,3.3,3.3499999999999996,3.3499999999999996,3.4,3.3499999999999996,3.4,3.4,3.4,3.4,3.4,3.3,3.3499999999999996,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.2,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.25,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.3,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.3,3.3,3.3,3.3,3.3,3.25,3.3,3.3,3.3,3.25,3.25,3.3,3.3,3.3,3.3,3.2,3.3,3.2,3.2,3.2,3.3
1,110,1,1,110.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.4,57.16,67.22,72.03,33,3.1,0,57.163,77.668,80.94,,3.3,3.45,3.4,3.4,3.4,3.45,3.45,3.4,3.4,3.4,3.35,3.35,3.35,3.3,3.3,3.25,3.25,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.2,3.15,3.15,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.1,3.1,3.1,3.1,3.0999999999999996,3.0999999999999996,3.05,3.1,3.15,3.15,3.15,3.15,3.15,3.2,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.0999999999999996,3.15,3.15,3.15,3.15,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.15,3.15,3.0999999999999996,3.0999999999999996,3.15,3.15,3.2,3.25,3.25,3.2,3.25,3.3,3.25,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.39,73.74,83.45,87.39,44,3.0,0,73.738,93.153,93.709,,3.356135,3.425055,3.444708,3.467408,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.149346,3.095547,3.065825,3.059987,3.083395,3.095152,3.051763,3.073231,3.105091,3.152531,3.176399,3.170984,3.161689,3.157523,3.161078,3.163984,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
1,95,1,1,95.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.7,58.73,64.28,65.3,32,3.3,0,58.733,70.05,68.058,,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.5,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
1,110,1,1,110.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.6,57.43,67.16,72.81,3,3.2,0,57.426,77.272,83.89,,3.7,3.5,3.2,3.2,3.3,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.4,3.4,3.3,3.4,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.2,3.2,3.2
1,80,0,5,194.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.35,55.03,63.1,68.25,36,3.2,0,55.033,70.896,78.02,3.4,3.38386,3.3622725,3.4129110000000003,3.4435265,3.403079,3.414207,3.417801,3.4224815,3.4251905000000002,3.435066,3.45,3.5,3.5,3.5,3.4,3.3499999999999996,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3499999999999996,3.45,3.4,3.4,3.45,3.45,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.35,3.4,3.4,3.45,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.45,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.5,3.5,3.5,3.45,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.45,3.45,3.45,3.45,3.4,3.4
1,80,0,11,375.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.33,74.61,89.84,96.48,50,3.2,0,74.608,105.079,108.845,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3
1,119,1,2,119.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.6,39.39,52.14,60.06,36,3.1,0,39.392,65.369,71.073,3.6,3.6,3.6,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6,3.6500000000000004,3.6,3.6,3.6,3.6,3.55,3.55,3.55,3.55,3.55,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.3499999999999996,3.3,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.25,3.25,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.25,3.2,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.2,3.2,3.25,3.25,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.3,3.3,3.3,3.3,3.3
1,80,1,1,80.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.5,64.36,72.02,75.29,33,3.2,0,64.36,80.524,84.103,3.3,3.4,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.3499999999999996,3.3,3.3,3.3,3.3,3.3,3.25,3.2,3.15,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.3,3.3,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.2,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.25,3.2,3.2,3.2
2,61,1,1,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.2,94.16,103.43,108.37,33,2.9,0,94.16,114.795,119.909,,,,,,,,,,,,,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1
