LACT,ai1_DIM,outcome1AI,tmsbred,pregnancy_DIM,ABORT,INDGST,INJURY,KETOSIS,lame,LDA,MAST,MET,MFEVER,PYO,PNEU,rtp,calvBCS,milkavg30,milkavg60,milkavg100,nadirDIM,nadirBCS,disease_events,milkmonth1,milkmonth2,milkmonth3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,80,0,4,137.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.4,70.81,82.72,90.19,32,2.97,0,70.807,94.634,99.364,3.3,3.46048,3.428297,3.329252,3.348499,3.266919,3.212133,3.21205,3.223904,3.222862,3.177801,3.200544,3.184299,3.195303,3.187777,3.183739,3.155384,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,2.968026,2.993509,3.008332,3.042771,3.085471,3.081333,3.066542,3.069867,3.075179,3.062092,3.015472,3.017337,2.996155,2.988449,3.011115,3.002063,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.0,3.0,3.0,3.1,3.0,3.1,3.0,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2,60,0,4,111.0,1.0,0,0,0,1,0,0,0,0,1,0,0,3.4,89.49,95.17,105.53,56,3.1,0,89.486,120.752,116.403,,,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,,,,,,
1,95,1,1,95.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3.5,58.56,62.54,72.56,35,3.1,1,58.56,80.433,82.824,,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,,,,,,
1,80,0,8,323.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.23,60.71,66.12,70.03,42,2.9,0,60.711,72.322,73.41,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.002471,3.005566,3.009543,3.068079,3.048714,3.068369,3.023775,3.015798,3.029546,2.978958,2.96623,2.955158,2.961681,2.944275,2.929649,2.921706,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.084013,3.062763,3.048464,3.022484,3.036462,3.025983,3.048357,3.038418,3.038008,3.042234,3.096742,3.099897,3.048134,3.052124,2.987855,2.999748,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,3.0,2.9,3.0,2.9,2.9,2.9,2.9,3.0,2.9,3.0,3.0,3.0,3.0,3.0
1,95,1,1,95.0,0.0,0,0,0,0,0,0,1,0,1,0,0,3.55,46.39,49.97,57.28,63,2.9,1,46.39,62.233,62.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.3,3.3,3.0,3.0,2.9,2.9,2.9,2.9,2.9,3.0,3.1,3.1
1,100,1,2,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,3.37,49.07,61.78,69.8,63,3.0,1,49.07,74.928,81.292,3.3,3.15,3.2,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.05,3.05,3.1999999999999997,3.1333333333333333,3.1,3.1,3.1,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1,3.0666666666666664,3.1,3.1,3.1,3.1,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.033333333333333,3.033333333333333,3.033333333333333,3.033333333333333,3.033333333333333,3.033333333333333,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.1,3.1,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.1,3.1500000000000004,3.05,3.05,3.0,3.0,3.05,3.033333333333333,3.033333333333333,3.0666666666666664,3.1,3.1,3.0666666666666664,3.1333333333333333,3.0666666666666664,3.1,3.1,3.1333333333333333,3.1333333333333333,3.1,3.1,3.1,3.1,3.033333333333333,3.0666666666666664,3.0666666666666664,3.033333333333333,3.05,3.05,3.05,3.05,3.05
4,60,0,4,145.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.1,101.36,113.35,117.62,65,2.8,2,101.359,125.796,125.304,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.1,3.0,3.0,2.9,2.9,3.0,2.9,2.9,2.9,3.0,3.0,3.1,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,3.0,2.9,3.0,3.1,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.1,3.1,3.1
2,60,0,6,237.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3.5,83.07,98.06,105.82,9,2.9,0,83.073,113.054,116.318,,3.6,3.55,3.55,3.5,3.45,3.45,3.4,3.4,2.9,2.9,2.9,2.9,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,,3.1,3.1500000000000004,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1500000000000004
1,101,1,2,101.0,0.0,0,0,0,1,0,0,0,0,1,0,1,3.37,55.17,67.82,69.26,60,3.0,2,55.173,82.055,69.527,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,3.0,2.9,3.0,2.9,3.0,3.0,3.0,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,93,1,2,93.0,0.0,1,0,0,0,0,1,0,0,0,0,0,3.4,76.76,84.81,92.37,88,3.0,1,76.757,102.26,102.978,,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1
2,60,0,3,159.0,1.0,0,0,0,1,0,1,0,0,0,0,0,3.2,74.23,85.84,96.27,28,2.9,1,74.228,99.768,116.235,,3.35,3.35,3.35,3.35,3.35,3.4,3.4,3.35,3.35,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.2,3.25,3.25,3.25,3.25,3.2,3.15,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.25,3.25,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.3,3.35,3.35,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.3,3.3,3.3,3.3,3.3,3.25,3.3,3.3,3.3
3,70,1,1,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.6,107.39,116.24,121.34,83,2.59,0,107.387,125.378,129.869,3.3,3.25,3.25,3.2,3.2,3.15,3.25,3.25,3.25,3.3,3.6,3.1500000000000004,3.05,3.1,2.6,2.6,2.6,2.6,2.6,2.5,2.6,2.6,2.6,2.6,2.7,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.8,2.5,,,,,,,,,,,,,3.8,3.8,3.8,3.25,3.3499999999999996,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.3,3.35,3.4,3.3499999999999996,3.35,3.35,3.0,3.0,2.8,3.0,2.8,2.9,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,76.4,86.83,92.8,54,3.0,0,76.404,95.858,101.74,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
2,70,1,1,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.53,81.86,93.98,99.26,31,3.3,0,81.856,106.506,107.576,3.55,3.45,3.35,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.35,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.15,3.15,3.0999999999999996,3.15,3.15,3.15,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.15,3.0999999999999996,3.05,3.05,3.05,3.05,3.05,3.0878685,3.0871009999999997,3.0846285,3.090033,3.094388,3.0838124999999996,3.0907655,3.0864874999999996,3.0774345,3.0955104999999996,3.105928,3.1026,3.1098635,3.16906,3.174461,3.164643,3.15,3.15,3.15,3.15,3.2,3.2,3.15,3.2,3.15,3.2,3.2,3.15,3.15,3.2,3.15,3.1743685,3.177285,3.173424,3.1724145,3.1789135,3.1753194999999996,3.1715545,3.1740795,3.1778505,3.1807305,3.1812555,3.1901165000000002,3.1844115,3.175693,3.1669025,3.1703954999999997,3.2,3.15,3.15,3.15,3.2,3.2,3.2
2,73,0,9,198.0,1.0,0,0,0,0,0,0,0,0,1,0,0,3.4,119.87,129.8,134.39,24,3.0,0,119.866,140.124,146.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.3,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.2,3.2,3.3,3.2,3.2
3,73,1,7,73.0,1.0,0,0,0,0,0,0,0,0,1,0,0,3.23,92.6,111.35,117.16,43,2.7,1,92.603,130.743,127.417,3.3,3.3,3.35,3.35,3.3,3.35,3.35,3.35,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.3,3.25,3.2,3.2,3.2,3.15,3.15,3.15,3.05,3.05,3.05,3.0,2.9,2.9,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.85,2.85,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.2,3.2,3.1,3.2,3.1,3.1,3.1,3.1,3.2,3.2,3.3,3.3,3.3,3.4,3.4,3.2,,2.9,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.3,3.0,3.0999999999999996,3.0
3,60,0,3,126.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.4,101.18,107.8,111.02,39,2.9,0,101.176,115.246,124.154,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,3.0,3.0,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,2.9,2.7,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1
1,80,0,8,261.0,1.0,0,0,0,0,0,0,1,0,0,0,1,3.43,62.96,76.69,82.47,43,3.0,1,62.959,90.881,91.13,3.5,3.45,3.45,3.45,3.45,3.5,3.5,3.45,3.45,3.45,3.4,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.2,3.2,3.2,3.25,3.25,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1500000000000004,3.1500000000000004,3.1,3.05,3.05,3.1,3.1,3.1500000000000004,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.1,3.1,3.05,3.1,3.1,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.05,3.1,3.1,3.05,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05
4,60,0,4,82.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.55,106.74,139.56,135.26,94,3.1,0,106.744,148.07,129.453,,3.5,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,80,0,3,125.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,42.11,52.13,58.49,91,3.3,0,42.11,62.476,68.575,3.35,3.2555666666666667,3.299341666666667,3.299272666666667,3.3087733333333333,3.344449666666667,3.3333333333333335,3.3000000000000003,3.3000000000000003,3.3333333333333335,3.3000000000000003,3.266666666666667,3.266666666666667,3.1999999999999997,3.1999999999999997,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1999999999999997,3.233333333333333,3.1666666666666665,3.233333333333333,3.1999999999999997,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1999999999999997,2.966666666666667,2.9,2.8666666666666667,2.8666666666666667,2.9,3.3,3.233333333333333,3.1999999999999997,3.233333333333333,3.1999999999999997,3.233333333333333,3.233333333333333,3.1999999999999997,3.233333333333333,3.1999999999999997,3.233333333333333,3.233333333333333,3.266666666666667,3.266666666666667,3.3000000000000003,3.266666666666667,3.1999999999999997,3.1999999999999997,3.1,3.1,3.1,3.0666666666666664,3.033333333333333,3.0666666666666664,3.0666666666666664,3.033333333333333,3.233333333333333,3.1999999999999997,3.1999999999999997,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1666666666666665,3.1999999999999997,3.1,3.1666666666666665,3.1,3.1333333333333333,3.1666666666666665,3.233333333333333,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1,3.3,3.2,3.2,3.3499999999999996,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.05,3.1333333333333333,3.1,3.1,3.1,3.1,3.1,3.1,3.1333333333333333,3.1999999999999997,3.1999999999999997
4,63,0,3,96.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.3,82.08,111.89,121.46,65,2.5,0,82.075,126.794,129.767,,,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,3.2,3.0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.7,2.8,2.7,2.7,2.7,2.8,2.8,2.6,2.5,2.6,2.6,2.6,2.7,2.6,2.6,2.6,2.7,2.7,2.6,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2,73,1,7,332.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.2,68.64,103.65,114.81,43,3.0,1,68.635,123.654,122.8,,,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,96,1,2,96.0,0.0,0,0,1,0,0,0,0,0,0,0,1,2.9,57.85,78.33,90.48,20,2.6,2,57.848,95.404,107.372,,2.9,2.9,2.9,2.9,2.9,2.9,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
1,80,0,3,120.0,0.0,1,0,0,0,0,0,0,0,0,0,0,3.4,60.73,66.39,71.82,41,3.2,1,60.728,72.246,80.635,3.5,3.45,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3499999999999996,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.3,3.3,3.25,3.3,3.25,3.2,3.2,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.3,3.25,3.25,3.3,3.3,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.25,3.3,3.3,3.25,3.3,3.3,3.3,3.3,3.3499999999999996,3.3,3.3,3.3499999999999996
3,63,0,6,197.0,1.0,0,0,0,1,0,0,0,0,1,0,0,3.2,84.46,96.64,107.38,50,2.7,2,84.461,109.242,124.232,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,,,,,,,,,
2,60,0,7,168.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.3,87.61,97.78,103.83,37,2.7,0,87.606,108.648,112.519,3.0999999999999996,3.0999999999999996,3.05,3.0,3.0,2.95,3.25,3.25,3.2,3.2,3.1,3.0,3.0,2.95,2.95,2.95,2.95,2.95,2.9,2.9,2.95,2.9,2.9,2.9,2.8499999999999996,2.8499999999999996,2.9,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.8499999999999996,2.9,2.9,2.9,2.85,2.9,2.95,2.9,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,3.0,3.0,3.0,3.05,3.0,2.9000000000000004,2.9000000000000004,2.95,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9,2.9,3.0,2.8,2.9,2.9,2.9,2.95,2.9,2.9,2.9,2.9,2.9,2.9,2.95,2.95,2.95,2.95,2.95,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.8,2.7,2.7,2.7,2.7
1,80,1,1,80.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.23,63.75,72.41,76.74,48,2.9,1,63.745,81.353,81.966,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
